adapt_UBM,delta,emo_rank,enrm_threshold,n_components,n_static,score_norm,spk_norm,test,test_std,train,train_std,tv_rank,utt_norm
True,Delta.sdc,5,-1000,64,40,NormalizationMethod.length_norm,NormalizationMethod.none,0.712837837837838,0.01120481348093,0.936936936936937,0.008427156276518,70,NormalizationMethod.cmvn
True,Delta.sdc,3,-1000,64,40,NormalizationMethod.none,NormalizationMethod.none,0.827702702702703,0.017554568995631,0.993243243243243,0.002252252252252,80,NormalizationMethod.cmvn
True,Delta.sdc,3,-1000,64,40,NormalizationMethod.length_norm,NormalizationMethod.none,0.702702702702703,0.016550606370157,0.94481981981982,0.005851522998544,80,NormalizationMethod.cmvn
True,Delta.sdc,5,-1000,64,40,NormalizationMethod.length_norm,NormalizationMethod.none,0.716216216216216,0.021366740947084,0.94481981981982,0.006662252007995,80,NormalizationMethod.cmvn
True,Delta.sdc,5,-1000,64,40,NormalizationMethod.none,NormalizationMethod.none,0.817567567567567,0.011703045997087,0.996621621621622,0.003734937826977,80,NormalizationMethod.cmvn
True,Delta.sdc,3,-1000,64,40,NormalizationMethod.none,NormalizationMethod.none,0.820945945945946,0.024126447393726,0.996621621621622,0.003734937826977,90,NormalizationMethod.cmvn
True,Delta.sdc,5,-1000,64,40,NormalizationMethod.length_norm,NormalizationMethod.none,0.709459459459459,0.02027027027027,0.95945945945946,0.011033737580104,90,NormalizationMethod.cmvn
True,Delta.sdc,3,-1000,64,40,NormalizationMethod.length_norm,NormalizationMethod.none,0.726351351351351,0.032227675723546,0.959459459459459,0.009555497043062,90,NormalizationMethod.cmvn
True,Delta.sdc,5,-1000,64,40,NormalizationMethod.none,NormalizationMethod.none,0.824324324324324,0.019110994086123,0.998873873873874,0.001950507666181,90,NormalizationMethod.cmvn
True,Delta.sdc,3,-1000,64,40,NormalizationMethod.length_norm,NormalizationMethod.cmvn,0.712837837837838,0.030778491821434,0.933558558558559,0.001950507666181,60,NormalizationMethod.cmvn
True,Delta.sdc,3,-1000,64,40,NormalizationMethod.none,NormalizationMethod.cmvn,0.814189189189189,0.005851522998544,0.995495495495496,0.003185165681021,60,NormalizationMethod.cmvn
True,Delta.sdc,5,-1000,64,40,NormalizationMethod.length_norm,NormalizationMethod.cmvn,0.712837837837838,0.03746802873787,0.932432432432432,0.005516868790052,60,NormalizationMethod.cmvn
True,Delta.sdc,5,-1000,64,40,NormalizationMethod.none,NormalizationMethod.cmvn,0.817567567567568,0.02027027027027,0.995495495495496,0.004504504504505,60,NormalizationMethod.cmvn
True,Delta.sdc,3,-1000,64,40,NormalizationMethod.none,NormalizationMethod.cmvn,0.834459459459459,0.014726009944394,0.994369369369369,0.001950507666181,70,NormalizationMethod.cmvn
True,Delta.sdc,5,-1000,64,40,NormalizationMethod.none,NormalizationMethod.cmvn,0.844594594594594,0.006756756756757,0.998873873873874,0.001950507666181,70,NormalizationMethod.cmvn
True,Delta.sdc,5,-1000,64,40,NormalizationMethod.length_norm,NormalizationMethod.cmvn,0.712837837837838,0.01120481348093,0.936936936936937,0.008427156276518,70,NormalizationMethod.cmvn
True,Delta.sdc,3,-1000,64,40,NormalizationMethod.length_norm,NormalizationMethod.cmvn,0.709459459459459,0.029452019888788,0.931306306306306,0.005851522998544,70,NormalizationMethod.cmvn
True,Delta.sdc,3,-1000,64,40,NormalizationMethod.length_norm,NormalizationMethod.cmvn,0.702702702702703,0.016550606370157,0.94481981981982,0.005851522998544,80,NormalizationMethod.cmvn
True,Delta.sdc,3,-1000,64,40,NormalizationMethod.none,NormalizationMethod.cmvn,0.827702702702703,0.017554568995631,0.993243243243243,0.002252252252252,80,NormalizationMethod.cmvn
True,Delta.sdc,5,-1000,64,40,NormalizationMethod.none,NormalizationMethod.cmvn,0.817567567567567,0.011703045997087,0.996621621621622,0.003734937826977,80,NormalizationMethod.cmvn
True,Delta.sdc,5,-1000,64,40,NormalizationMethod.length_norm,NormalizationMethod.cmvn,0.716216216216216,0.021366740947084,0.94481981981982,0.006662252007995,80,NormalizationMethod.cmvn
True,Delta.sdc,3,-1000,64,40,NormalizationMethod.length_norm,NormalizationMethod.cmvn,0.726351351351351,0.032227675723546,0.959459459459459,0.009555497043062,90,NormalizationMethod.cmvn
True,Delta.sdc,5,-1000,64,40,NormalizationMethod.length_norm,NormalizationMethod.cmvn,0.709459459459459,0.02027027027027,0.95945945945946,0.011033737580104,90,NormalizationMethod.cmvn
True,Delta.sdc,5,-1000,64,40,NormalizationMethod.none,NormalizationMethod.cmvn,0.824324324324324,0.019110994086123,0.998873873873874,0.001950507666181,90,NormalizationMethod.cmvn
True,Delta.sdc,3,-1000,64,40,NormalizationMethod.none,NormalizationMethod.cmvn,0.820945945945946,0.024126447393726,0.996621621621622,0.003734937826977,90,NormalizationMethod.cmvn
True,Delta.sdc,3,-1000,64,40,NormalizationMethod.length_norm,NormalizationMethod.length_norm,0.695945945945946,0.036386248696855,0.935810810810811,0.006662252007995,60,NormalizationMethod.cmvn
True,Delta.sdc,3,-1000,64,40,NormalizationMethod.none,NormalizationMethod.length_norm,0.834459459459459,0.029257614992718,0.994369369369369,0.001950507666181,60,NormalizationMethod.cmvn
True,Delta.sdc,5,-1000,64,40,NormalizationMethod.length_norm,NormalizationMethod.length_norm,0.699324324324324,0.03494621767834,0.931306306306306,0.008042149131242,60,NormalizationMethod.cmvn
True,Delta.sdc,5,-1000,64,40,NormalizationMethod.none,NormalizationMethod.length_norm,0.844594594594595,0.024361832942324,0.995495495495496,0,60,NormalizationMethod.cmvn
True,Delta.sdc,3,-1000,64,40,NormalizationMethod.length_norm,NormalizationMethod.length_norm,0.692567567567567,0.033614440442791,0.953828828828829,0.005851522998544,70,NormalizationMethod.cmvn
True,Delta.sdc,3,-1000,64,40,NormalizationMethod.none,NormalizationMethod.length_norm,0.834459459459459,0.014726009944394,0.993243243243243,0.002252252252252,70,NormalizationMethod.cmvn
True,Delta.sdc,5,-1000,64,40,NormalizationMethod.none,NormalizationMethod.length_norm,0.837837837837838,0.025281468829554,0.994369369369369,0.003734937826977,70,NormalizationMethod.cmvn
True,Delta.sdc,5,-1000,64,40,NormalizationMethod.length_norm,NormalizationMethod.length_norm,0.695945945945946,0.030963349290242,0.948198198198198,0.002252252252252,70,NormalizationMethod.cmvn
True,Delta.sdc,3,-1000,64,40,NormalizationMethod.none,NormalizationMethod.length_norm,0.868243243243243,0.03746802873787,0.993243243243243,0.002252252252252,80,NormalizationMethod.cmvn
True,Delta.sdc,3,-1000,64,40,NormalizationMethod.length_norm,NormalizationMethod.length_norm,0.695945945945946,0.030963349290242,0.958333333333333,0.004908669981465,80,NormalizationMethod.cmvn
True,Delta.sdc,5,-1000,64,40,NormalizationMethod.none,NormalizationMethod.length_norm,0.858108108108108,0.027858821794714,0.995495495495496,0.003185165681021,80,NormalizationMethod.cmvn
True,Delta.sdc,5,-1000,64,40,NormalizationMethod.length_norm,NormalizationMethod.length_norm,0.692567567567567,0.029257614992718,0.954954954954955,0.007122246982361,80,NormalizationMethod.cmvn
True,Delta.sdc,3,-1000,64,40,NormalizationMethod.none,NormalizationMethod.length_norm,0.875,0.03746802873787,0.995495495495496,0,90,NormalizationMethod.cmvn
True,Delta.sdc,3,-1000,64,40,NormalizationMethod.length_norm,NormalizationMethod.length_norm,0.702702702702703,0.037008280912511,0.963963963963964,0.004504504504505,90,NormalizationMethod.cmvn
True,Delta.sdc,5,-1000,64,40,NormalizationMethod.length_norm,NormalizationMethod.length_norm,0.695945945945946,0.024361832942324,0.96509009009009,0.003734937826977,90,NormalizationMethod.cmvn
True,Delta.sdc,5,-1000,64,40,NormalizationMethod.none,NormalizationMethod.length_norm,0.861486486486486,0.027653218823893,0.997747747747748,0.002252252252252,90,NormalizationMethod.cmvn
True,Delta.sdc,3,-1000,128,40,NormalizationMethod.length_norm,NormalizationMethod.none,0.665540540540541,0.032227675723546,0.945945945945946,0.009009009009009,60,NormalizationMethod.cmvn
True,Delta.sdc,3,-1000,128,40,NormalizationMethod.none,NormalizationMethod.none,0.837837837837838,0.047777485215307,0.998873873873874,0.001950507666181,60,NormalizationMethod.cmvn
True,Delta.sdc,5,-1000,128,40,NormalizationMethod.length_norm,NormalizationMethod.none,0.658783783783784,0.025949816715772,0.942567567567568,0.006662252007995,60,NormalizationMethod.cmvn
True,Delta.sdc,5,-1000,128,40,NormalizationMethod.none,NormalizationMethod.none,0.847972972972973,0.040960660989805,0.998873873873874,0.001950507666181,60,NormalizationMethod.cmvn
True,Delta.sdc,3,-1000,128,40,NormalizationMethod.none,NormalizationMethod.none,0.858108108108108,0.027858821794714,1,0,70,NormalizationMethod.cmvn
True,Delta.sdc,3,-1000,128,40,NormalizationMethod.length_norm,NormalizationMethod.none,0.665540540540541,0.029257614992718,0.949324324324324,0.005851522998544,70,NormalizationMethod.cmvn
True,Delta.sdc,5,-1000,128,40,NormalizationMethod.none,NormalizationMethod.none,0.851351351351351,0.025281468829554,1,0,70,NormalizationMethod.cmvn
True,Delta.sdc,5,-1000,128,40,NormalizationMethod.length_norm,NormalizationMethod.none,0.638513513513514,0.032227675723546,0.949324324324324,0.005851522998544,70,NormalizationMethod.cmvn
True,Delta.sdc,3,-1000,128,40,NormalizationMethod.none,NormalizationMethod.none,0.878378378378378,0.021366740947084,1,0,80,NormalizationMethod.cmvn
True,Delta.sdc,3,-1000,128,40,NormalizationMethod.length_norm,NormalizationMethod.none,0.662162162162162,0.021366740947084,0.947072072072072,0.009752538330906,80,NormalizationMethod.cmvn
True,Delta.sdc,5,-1000,128,40,NormalizationMethod.none,NormalizationMethod.none,0.858108108108108,0.022409626961861,1,0,80,NormalizationMethod.cmvn
True,Delta.sdc,5,-1000,128,40,NormalizationMethod.length_norm,NormalizationMethod.none,0.648648648648649,0.021366740947084,0.949324324324324,0.003734937826977,80,NormalizationMethod.cmvn
True,Delta.sdc,3,-1000,128,40,NormalizationMethod.none,NormalizationMethod.none,0.864864864864865,0.028666491129184,1,0,90,NormalizationMethod.cmvn
True,Delta.sdc,3,-1000,128,40,NormalizationMethod.length_norm,NormalizationMethod.none,0.658783783783784,0.030778491821434,0.960585585585586,0.008042149131242,90,NormalizationMethod.cmvn
True,Delta.sdc,5,-1000,128,40,NormalizationMethod.none,NormalizationMethod.none,0.858108108108108,0.015108567415539,1,0,90,NormalizationMethod.cmvn
True,Delta.sdc,5,-1000,128,40,NormalizationMethod.length_norm,NormalizationMethod.none,0.652027027027027,0.032227675723546,0.959459459459459,0.008427156276518,90,NormalizationMethod.cmvn
True,Delta.sdc,3,-1000,128,40,NormalizationMethod.none,NormalizationMethod.cmvn,0.837837837837838,0.047777485215307,0.998873873873874,0.001950507666181,60,NormalizationMethod.cmvn
True,Delta.sdc,3,-1000,128,40,NormalizationMethod.length_norm,NormalizationMethod.cmvn,0.665540540540541,0.032227675723546,0.945945945945946,0.009009009009009,60,NormalizationMethod.cmvn
True,Delta.sdc,5,-1000,128,40,NormalizationMethod.length_norm,NormalizationMethod.cmvn,0.658783783783784,0.025949816715772,0.942567567567568,0.006662252007995,60,NormalizationMethod.cmvn
True,Delta.sdc,5,-1000,128,40,NormalizationMethod.none,NormalizationMethod.cmvn,0.847972972972973,0.040960660989805,0.998873873873874,0.001950507666181,60,NormalizationMethod.cmvn
True,Delta.sdc,3,-1000,128,40,NormalizationMethod.length_norm,NormalizationMethod.cmvn,0.665540540540541,0.029257614992718,0.949324324324324,0.005851522998544,70,NormalizationMethod.cmvn
True,Delta.sdc,5,-1000,128,40,NormalizationMethod.length_norm,NormalizationMethod.cmvn,0.638513513513514,0.032227675723546,0.949324324324324,0.005851522998544,70,NormalizationMethod.cmvn
True,Delta.sdc,3,-1000,128,40,NormalizationMethod.none,NormalizationMethod.cmvn,0.858108108108108,0.027858821794714,1,0,70,NormalizationMethod.cmvn
True,Delta.sdc,5,-1000,128,40,NormalizationMethod.none,NormalizationMethod.cmvn,0.851351351351351,0.025281468829554,1,0,70,NormalizationMethod.cmvn
True,Delta.sdc,3,-1000,128,40,NormalizationMethod.length_norm,NormalizationMethod.cmvn,0.662162162162162,0.021366740947084,0.947072072072072,0.009752538330906,80,NormalizationMethod.cmvn
True,Delta.sdc,3,-1000,128,40,NormalizationMethod.none,NormalizationMethod.cmvn,0.878378378378378,0.021366740947084,1,0,80,NormalizationMethod.cmvn
True,Delta.sdc,5,-1000,128,40,NormalizationMethod.length_norm,NormalizationMethod.cmvn,0.648648648648649,0.021366740947084,0.949324324324324,0.003734937826977,80,NormalizationMethod.cmvn
True,Delta.sdc,5,-1000,128,40,NormalizationMethod.none,NormalizationMethod.cmvn,0.858108108108108,0.022409626961861,1,0,80,NormalizationMethod.cmvn
True,Delta.sdc,3,-1000,128,40,NormalizationMethod.length_norm,NormalizationMethod.cmvn,0.658783783783784,0.030778491821434,0.960585585585586,0.008042149131242,90,NormalizationMethod.cmvn
True,Delta.sdc,3,-1000,128,40,NormalizationMethod.none,NormalizationMethod.cmvn,0.864864864864865,0.028666491129184,1,0,90,NormalizationMethod.cmvn
True,Delta.sdc,5,-1000,128,40,NormalizationMethod.none,NormalizationMethod.cmvn,0.858108108108108,0.015108567415539,1,0,90,NormalizationMethod.cmvn
True,Delta.sdc,5,-1000,128,40,NormalizationMethod.length_norm,NormalizationMethod.cmvn,0.652027027027027,0.032227675723546,0.959459459459459,0.008427156276518,90,NormalizationMethod.cmvn
True,Delta.sdc,5,-1000,128,40,NormalizationMethod.none,NormalizationMethod.length_norm,0.800675675675676,0.036229071941769,0.998873873873874,0.001950507666181,60,NormalizationMethod.cmvn
True,Delta.sdc,3,-1000,128,40,NormalizationMethod.none,NormalizationMethod.length_norm,0.800675675675676,0.036229071941769,0.998873873873874,0.001950507666181,60,NormalizationMethod.cmvn
True,Delta.sdc,3,-1000,128,40,NormalizationMethod.length_norm,NormalizationMethod.length_norm,0.594594594594595,0.041651445966007,0.94481981981982,0.008042149131242,60,NormalizationMethod.cmvn
True,Delta.sdc,5,-1000,128,40,NormalizationMethod.length_norm,NormalizationMethod.length_norm,0.594594594594595,0.041651445966007,0.949324324324324,0.004908669981465,60,NormalizationMethod.cmvn
True,Delta.sdc,5,-1000,128,40,NormalizationMethod.none,NormalizationMethod.length_norm,0.817567567567567,0.045325702246617,0.998873873873874,0.001950507666181,70,NormalizationMethod.cmvn
True,Delta.sdc,3,-1000,128,40,NormalizationMethod.length_norm,NormalizationMethod.length_norm,0.597972972972973,0.030778491821434,0.951576576576577,0.01288910263768,70,NormalizationMethod.cmvn
True,Delta.sdc,5,-1000,128,40,NormalizationMethod.length_norm,NormalizationMethod.length_norm,0.597972972972973,0.022153508528047,0.952702702702703,0.011261261261261,70,NormalizationMethod.cmvn
True,Delta.sdc,3,-1000,128,40,NormalizationMethod.none,NormalizationMethod.length_norm,0.817567567567568,0.038814612476608,1,0,70,NormalizationMethod.cmvn
True,Delta.sdc,3,-1000,128,40,NormalizationMethod.length_norm,NormalizationMethod.length_norm,0.60472972972973,0.019986756023985,0.961711711711712,0.006756756756757,80,NormalizationMethod.cmvn
True,Delta.sdc,3,-1000,128,40,NormalizationMethod.none,NormalizationMethod.length_norm,0.827702702702703,0.024126447393726,1,0,80,NormalizationMethod.cmvn
True,Delta.sdc,5,-1000,128,40,NormalizationMethod.none,NormalizationMethod.length_norm,0.837837837837838,0.021366740947084,1,0,80,NormalizationMethod.cmvn
True,Delta.sdc,5,-1000,128,40,NormalizationMethod.length_norm,NormalizationMethod.length_norm,0.594594594594595,0.019110994086123,0.959459459459459,0.009555497043061,80,NormalizationMethod.cmvn
True,Delta.sdc,3,-1000,128,40,NormalizationMethod.none,NormalizationMethod.length_norm,0.847972972972973,0.017554568995631,1,0,90,NormalizationMethod.cmvn
True,Delta.sdc,3,-1000,128,40,NormalizationMethod.length_norm,NormalizationMethod.length_norm,0.601351351351351,0.02027027027027,0.96509009009009,0.008649938905257,90,NormalizationMethod.cmvn
True,Delta.sdc,5,-1000,128,40,NormalizationMethod.none,NormalizationMethod.length_norm,0.851351351351351,0.021366740947084,1,0,90,NormalizationMethod.cmvn
True,Delta.sdc,5,-1000,128,40,NormalizationMethod.length_norm,NormalizationMethod.length_norm,0.60472972972973,0.019986756023985,0.959459459459459,0.008427156276518,90,NormalizationMethod.cmvn
True,Delta.sdc,3,-1000,64,40,NormalizationMethod.none,NormalizationMethod.none,0.72972972972973,0.072142420621833,0.989864864864865,0.008649938905257,60,NormalizationMethod.length_norm
True,Delta.sdc,3,-1000,64,40,NormalizationMethod.length_norm,NormalizationMethod.none,0.672297297297297,0.039830493657269,0.929054054054054,0.01120481348093,60,NormalizationMethod.length_norm
True,Delta.sdc,5,-1000,64,40,NormalizationMethod.length_norm,NormalizationMethod.none,0.668918918918919,0.051899633431545,0.927927927927928,0.009555497043061,60,NormalizationMethod.length_norm
True,Delta.sdc,5,-1000,64,40,NormalizationMethod.none,NormalizationMethod.none,0.77027027027027,0.055717643589428,0.990990990990991,0.007122246982361,60,NormalizationMethod.length_norm
